Email (Subject +Body),Label
"Subject: Tindak lanjut review hasil testing layanan kemarin
Body:
 Hi Jais,
 
 Mohon update-nya terkait review hasil testing layanan kemarin. Hal ini diperlukan agar kamiBisa menyesuaikan dengan jadwal dan kebutuhan dari pihak klien.
 
 Salam,
 Jamal – Legal",Internal Coordination
"Subject: [Internal] Meminta data tambahan terkait MyCarrier
Body:
 Pagi Kak Ridwan,
 
ButuhBantuan untuk meminta data tambahan terkait layanan MyCarrier untuk klien CV Hartati. 
 Kalau ada waktuBisa diskusi sebentar, karena kami perlu responnya segera.
 
 Thanks ya,
 Adinata – Operation",Internal Coordination
"Subject: Mengajukan approval - Smart Eye
Body:
 Pagi Kak Talia,
 
 Kami dari timBilling ingin mengajukan approval yangBerkaitan dengan implementasi Smart Eye untuk PT Susanti. 
 MohonBantuannya agar proses iniBisa segera dilanjutkan sesuai timeline.
 
 Terima kasih,
 Raden –Billing",Internal Coordination
"Subject: Jadwal Maintenance Rutin Jaringan Area Jakarta Pusat
body: Selamat malam, Diberitahukan kepada seluruh pelanggan di area Jakarta Pusat, akan dilaksanakan maintenance rutin jaringan untuk peningkatan kualitas layanan. Jadwal: Kamis, 3 Juli 2025, pukul 01:00 - 04:00 WIB. Selama periode tersebut, mungkin akan terjadi kedipan koneksi internet selamaBeberapa menit. Mohon maaf atas ketidaknyamanannya. Terima kasih, Telkom Indonesia",Informational / FYI
"Subject: Pembaruan Kebijakan Kerja dari Rumah (WFH)
body: Halo Tim, Sebagai informasi, manajemen telah memperbarui kebijakan Kerja dari Rumah (WFH) yang akanBerlaku mulai 1 Agustus 2025. Dokumen kebijakan selengkapnya dapat diakses di portal HR. Mohon untuk dibaca dengan saksama. Akan ada sesi sosialisasi minggu depan. Salam, Departemen HR",Informational / FYI
"Subject: Informasi Tagihan IndiHomeBulan Juli 2025
body: Pelanggan Yth, Tagihan IndiHome Anda untukBulan Juli 2025 telah diterbitkan. Silakan cek detail tagihan dan lakukan pembayaran sebelum tanggal 20 Juli 2025 melalui aplikasi myIndiHome atau channel pembayaran resmi lainnya untuk menghindari denda. Terima kasih telah memilih kami. Hormat kami, TimBilling IndiHome",Informational / FYI
"Subject: Perkenalan KaryawanBaru di Divisi Marketing
body: Selamat pagi semua, Dengan gembira kami perkenalkan anggota timBaru di Divisi Marketing, Rina Hartono, yang akan menjabat sebagai Digital Marketing Specialist. Rina akan mulaiBekerja pada hari ini, 1 Juli 2025. Mari kitaBerikan sambutan yang hangat! Terima kasih, Kepala Divisi Marketing",Informational / FYI
"Subject: Update Aplikasi myIndiHome Versi Terbaru
body: Hi Pelanggan Setia, Aplikasi myIndiHome kini tersedia dalam versi terbaru (v4.1) di Play Store dan App Store. Pada versi ini, kami telah meningkatkan performa dan menambahkan fitur pengecekan kesehatan jaringan secara mandiri. Segera perbarui aplikasi Anda untuk pengalaman yang lebihBaik! Salam, Tim myIndiHome",Informational / FYI
"Subject: Informasi Libur Nasional dan CutiBersama Idul Adha 2025
body: Kepada seluruh karyawan,Berdasarkan kalender pemerintah, dengan ini kami informasikanBahwa hari libur nasional dalam rangka Idul Adha jatuh pada tanggal yang telah ditetapkan. Kantor akan libur dan tidak ada kegiatan operasional pada hari tersebut. Selamat merayakanBersama keluarga. Hormat kami, HR Department",Informational / FYI
"Subject: Tips Mengamankan Jaringan Wi-Fi di Rumah Anda
body: Halo Pelanggan, Tahukah Anda pentingnya mengamankan jaringan Wi-Fi di rumah? Untuk mencegah akses yang tidak diinginkan, pastikan Anda menggunakan password yang kuat dan unik. Hindari menggunakan password default. Untuk panduan lengkap mengubah password, kunjungi halamanBantuan di website kami. Tim Edukasi Pelanggan",Informational / FYI
"Subject: NotifikasiBackup SistemBerhasil
body: System Notification, ProsesBackup harian untuk server database CRM (CRM-DB-01) telahBerhasil diselesaikan pada 1 Juli 2025, pukul 23:50 WIB tanpa ada error. -System Administrator-",Informational / FYI
"Subject: Perluasan Jaringan Fiber Optik di Area Depok
body: Kabar gembira! Kini jaringan fiber optik IndiHome telah tersedia diBeberapa areaBaru di Depok, termasuk Kecamatan Sukmajaya dan Cilodong.Bagi Anda yang tinggal di area tersebut, kini saatnya menikmati internet cepat dari IndiHome. Cek ketersediaan layanan di alamat Anda sekarang! Tim IndiHome",Informational / FYI
"Subject: Undangan Pelatihan Internal: 'Public Speaking for Professionals'
body: Halo rekan-rekan, Divisi HR mengundang Anda untuk mengikuti pelatihan internal 'Public Speaking for Professionals' yang akan diadakan pada: Tanggal: 10 Juli 2025 Waktu: 09:00 - 15:00 WIB Tempat: Ruang Training Lt. 5 Pendaftaran terbatas. Silakan daftar melalui portal HR sebelum 7 Juli. Terima kasih, Tim Learning & Development",Informational / FYI
"Subject: Laporan PenggunaanBandwidthBulanan (Juni 2025)
body: Yth.Bapak/Ibu Manajer, Terlampir adalah laporan ringkasan penggunaanBandwidth internet korporat untukBulan Juni 2025. Secara umum, penggunaan naik 5% dariBulan sebelumnya, sejalan dengan penambahan jumlah karyawan. Tidak ada anomali yang terdeteksi. Hormat kami, Tim IT Infrastruktur",Informational / FYI
"Subject: Pembaruan Channel TV IndiHome
body: Hi Pelanggan IndiHome TV, Mulai 1 Agustus 2025, akan adaBeberapa pembaruan pada daftar channel kami. Channel 'Global Cinema' akanBerhenti tayang dan akan digantikan oleh channelBaru 'Movie Hits' di nomor yang sama. Nikmati koleksi film-filmBlockbuster terbaru! Salam, Tim IndiHome TV",Informational / FYI
"Subject: Pengingat Pengisian Laporan Kinerja Pertengahan Tahun
body: Kepada seluruh Manajer, Ini adalah pengingatBahwaBatas waktu pengisian laporan kinerja pertengahan tahun (Mid-Year Performance Review) untuk tim Anda adalah tanggal 15 Juli 2025. Mohon segera melengkapi penilaian di sistem HRIS. Terima kasih, HR",Informational / FYI
"Subject: Notifikasi Sistem: Penggunaan CPU Normal
body: System Notification, Pengecekan rutin pada server web (WEB-SRV-03) menunjukkan utilisasi CPUBerada di level normal (rata-rata 35%) selama 24 jam terakhir. Sistem dalam kondisi sehat. -NOC Team-",Informational / FYI
"Subject: Informasi Program CSR: Telkom Mengajar
body: Halo Rekan-rekan, SebagaiBagian dari program Corporate Social Responsibility (CSR), Telkom akan kembali mengadakan program 'Telkom Mengajar'. Kami mencari relawan untuk mengajar diBeberapa sekolah dasar di area Jakarta Timur. Pendaftaran relawan dibuka hingga 10 Juli. MariBerbagi untuk negeri! Salam, Tim CSR",Informational / FYI
"Subject: Jadwal Fogging di Area Gedung Kantor Pusat
body: Pengumuman, Untuk menjaga kesehatan dan kebersihan lingkungan kerja, akan diadakan kegiatan fogging (pengasapan) untuk pencegahan demamBerdarah di seluruh area Gedung Kantor Pusat Telkom. Jadwal: Sabtu, 5 Juli 2025, pukul 10:00 WIB. Mohon untuk merapikan meja kerja dan menyimpan makanan di tempat tertutup. Terima kasih, General Affairs",Informational / FYI
"Subject: Konfirmasi Perubahan Jadwal Meeting
body: Hi Tim, FYI, jadwal meeting mingguan kita untuk minggu ini diubah dari hari Rabu menjadi hari Kamis jam 10:00 pagi di ruangan yang sama. Mohon untuk menyesuaikan jadwal Anda. Thanks, Project Manager",Informational / FYI
"Subject: Hasil Survei Kepuasan Pelanggan Kuartal 2 2025
body: Kepada Tim Layanan Pelanggan, Terima kasih atas kerja keras Anda. Terlampir adalah ringkasan hasil survei kepuasan pelanggan untuk Kuartal 2 tahun 2025. Skor CSAT kita naik 2 poin menjadi 85. Poin yang perlu ditingkatkan adalah kecepatan respons pertama. Materi ini akan kitaBahas dalam rapat timBerikutnya. Salam, Manajer Customer Experience",Informational / FYI
"Subject: Informasi Pemadaman Listrik Terencana dari PLN
body: Pengumuman, Menurut informasi dari PLN, akan ada pemadaman listrik terencana yang akanBerdampak pada STO (Sentral Telepon Otomat) Cengkareng pada hari Jumat, 4 Juli 2025, pukul 10:00 - 14:00 WIB. Layanan di STO tersebut akanBerjalan menggunakan genset. Tidak ada dampak yang diperkirakan ke pelanggan. Tim Operasional",Informational / FYI
"Subject: Cara Mudah Cek Kuota IndiHome Anda
body: Pelanggan Yth, Ingin tahu sisa kuota FUP (Fair Usage Policy) Anda? Caranya mudah! CukupBuka aplikasi myIndiHome, masuk ke menu 'Profil', dan pilih 'Status Langganan'. Anda akan melihat detail penggunaan internet AndaBulan ini. Terima kasih, Tim IndiHome",Informational / FYI
"Subject: Pembaruan pada Sistem Absensi Online
body: Halo semua, Mulai minggu depan, sistem absensi online akan memiliki fiturBaru yaitu 'Izin Sakit dengan Lampiran'. Karyawan kini dapat mengajukan izin sakit dan langsung mengunggah surat keterangan dokter melalui portal. Panduan penggunaan akan dikirimkan secara terpisah. Tim HRIS",Informational / FYI
"Subject: Notifikasi Penyelesaian TiketBantuan IT
body: TiketBantuan #IT-20250701-1024 HaloBudi, Tiket Anda dengan subjek 'TidakBisa akses printer' telah diselesaikan oleh tim kami. Printer sudah kembali online. Mohon konfirmasi jika masalah masihBerlanjut. Terima kasih, IT Helpdesk",Informational / FYI
"Subject: Informasi Penyesuaian Tarif Layanan Telepon Rumah
body: Pelanggan Yth, Sebagai informasi, mulai periode tagihan Agustus 2025, akan ada penyesuaian tarif dasar untuk layanan telepon rumah (voice). Penyesuaian ini dilakukan untuk meningkatkan kualitas infrastruktur kami. Detail tarifBaru terlampir. Hormat kami, Telkom Indonesia",Informational / FYI
"Subject:Buletin Internal Perusahaan - Edisi Juli 2025
body: Selamat pagi, TelkomGroup! Edisi terbaruBuletin internal kita sudah terbit!Bulan ini, kita akan membahas pencapaian perusahaan di kuartal kedua, cerita inspiratif dari tim di lapangan, dan jadwal acara internal mendatang. Klik linkBerikut untuk membaca selengkapnya. Salam, Tim Komunikasi Internal",Informational / FYI
"Subject: Pengingat untuk Pembaruan PasswordBerkala
body: Pemberitahuan Keamanan, Ini adalah pengingatBahwa sesuai kebijakan keamanan perusahaan, Anda diwajibkan untuk memperbarui password akun Anda setiap 90 hari. Password Anda akan kedaluwarsa dalam 7 hari ke depan. Silakan perbarui melalui portal karyawan. Tim Keamanan IT",Informational / FYI
"Subject: Laporan Downtime Sistem (Non-Kritis)
body: FYI, Telah terjadi downtime singkat (kurang dari 5 menit) pada sistem CRM internal pada pukul 10:30 WIB tadi pagi saat proses deployment minor. Layanan kini telah pulih sepenuhnya. IT Operations",Informational / FYI
"Subject: Selamat Datang di Program Poin IndiHome!
body: Pelanggan Setia, Selamat! Nomor IndiHome Anda telah terdaftar dalam program Poin IndiHome. Kumpulkan poin dari setiap pembayaran tagihan Anda dan tukarkan denganBerbagai reward menarik seperti voucherBelanja, diskon tagihan, danBanyak lagi. Cek poin Anda di myIndiHome! Tim Poin IndiHome",Informational / FYI
"Subject: ProsedurBaru untuk Pengajuan Cuti
body: Halo Tim, FYI, ada pembaruan pada prosedur pengajuan cuti tahunan. Mulai sekarang, semua pengajuan cuti harus diajukan minimal 2 minggu sebelum tanggal cuti melalui sistem HRIS untuk memastikan kelancaran operasional tim. Terima kasih, HR",Informational / FYI
"Subject: Notulensi Rapat Proyek 'Jupiter' - 30 Juni 2025
body: Kepada tim proyek Jupiter, Terlampir adalah notulensi (MoM) dari rapat kita kemarin, 30 Juni 2025. Mohon untuk mereview action items yang ditugaskan kepada Anda masing-masing. Deadline untuk updateBerikutnya adalah hari Jumat ini. Terima kasih, Sekretaris Proyek",Informational / FYI
"Subject: Jadwal Pemeliharaan Lift GedungB
body: Pengumuman, Akan dilaksanakan pemeliharaan rutin untuk lift di GedungB. LiftBarang: Jumat, 4 Juli, 09:00-12:00 Lift Penumpang 1 & 2: Sabtu, 5 Juli, 10:00-15:00 Mohon gunakan tangga darurat atau lift di gedung lain selama periode tersebut. General Affairs",Informational / FYI
"Subject: Informasi Program Cicilan Perangkat
body: Pelanggan Yth, Kini AndaBisa mendapatkan perangkat STB Android TV atau Router Wi-Fi Mesh terbaru dengan program cicilan 12Bulan tanpaBunga! Penawaran iniBerlaku untuk pelanggan setia IndiHome. Hubungi 147 atau kunjungi Plasa Telkom terdekat untuk informasi lebih lanjut. Salam, Tim Marketing",Informational / FYI
"Subject: Laporan Akses Fisik Data Center (Juni 2025)
body: Manajer Keamanan, Terlampir adalah laporan log akses fisik (kartu akses) untuk Data Center Surabaya selamaBulan Juni 2025. Tidak ditemukan adanya upaya akses yang tidak sah atau anomali. Semua akses tercatat dan sesuai dengan daftar personel yang diizinkan. Tim Keamanan Fisik DC",Informational / FYI
"Subject: Update Status Proyek Migrasi Server
body: Halo Tim, Sebagai update, proyek migrasi server email ke platform cloud yangBaru telah mencapai 75% penyelesaian. FaseBerikutnya adalah pengujian oleh user terpilih yang akan dimulai minggu depan. Terima kasih atas kerja sama semua pihak. Project Lead",Informational / FYI
"Subject: Peringatan Penggunaan Kuota Penyimpanan Email
body: Halo Pengguna, Penyimpanan email Anda telah mencapai 90% dari kuota maksimal (1 GB). Mohon untuk menghapus email yang tidak lagi diperlukan atau mengarsipkan email lama untuk menghindari kegagalan pengiriman/penerimaan email. IT Administrator",Informational / FYI
"Subject: Cara Menonton Tayangan Ulang di IndiHome TV
body: Hi Pelanggan, Ketinggalan acara TV favorit Anda? Tenang! Dengan layanan Catch-up TV di IndiHome, AndaBisa menonton ulang tayangan hingga 7 hari keBelakang. CukupBuka menu TV, pilih 'Catch-up', dan cari channel serta acara yang Anda inginkan. Selamat menonton! Tim IndiHome TV",Informational / FYI
"Subject: Pemberitahuan Pindah Lokasi Plasa Telkom Medan
body: Pelanggan di Area Medan, Sebagai informasi, Plasa Telkom Medan yang semulaBerlokasi di Jl. Gatot Subroto akan pindah ke lokasiBaru di Jl. Jenderal Sudirman No. 10 mulai tanggal 1 Agustus 2025 untuk memberikan pelayanan yang lebih nyaman. Hormat kami, Manajemen Plasa Telkom Medan",Informational / FYI
"Subject: Pembaruan Syarat dan Ketentuan Layanan
body: Pelanggan Yth, Kami telah memperbarui Syarat dan Ketentuan Layanan IndiHome. Perubahan ini mencakup klausul privasi data yang lebih detail dan penyesuaian kebijakan penggunaan wajar. Anda dapat membaca dokumen lengkapnya di website kami. Dengan terus menggunakan layanan kami, Anda dianggap telah menyetujui pembaruan ini. Divisi Legal Telkom",Informational / FYI
"Subject: Notifikasi Sistem: Disk Space Server Aman
body: System Notification, Pengecekan rutin pada disk space server file (FS-CORP-01) menunjukkan penggunaan 65%. Kapasitas masih dalamBatas aman. -System Administrator-",Informational / FYI
"Subject: Undangan Town Hall Meeting Kuartal 3 2025
body: Kepada Seluruh Karyawan TelkomGroup, Manajemen mengundang Anda semua untuk hadir dalam acara Town Hall Meeting Kuartal 3 2025 yang akan membahas pencapaian dan arah perusahaan ke depan. Tanggal: 25 Juli 2025 Waktu: 09:00 WIB Acara akan disiarkan secara langsung melalui channel video internal. Link akan dibagikan mendekati hari H. Hormat kami, Direksi",Informational / FYI
"Subject: Informasi Mengenai Fitur 'Parental Control'
body: Orang Tua Hebat, Jaga anak-anak Anda dari tontonan yang tidak sesuai umur dengan fitur 'Parental Control' di IndiHome TV. AndaBisa mengunci channel atau program tertentu dengan menggunakan PIN. Aktifkan fiturnya sekarang melalui menu pengaturan. Salam, Tim IndiHome",Informational / FYI
"Subject: Konfirmasi Penerimaan Dokumen
body: Halo Tim Pengadaan, Dengan ini kami konfirmasikanBahwa dokumen penawaran dari vendor PT Cipta Solusi telah kami terima dalam keadaanBaik dan lengkap. Proses evaluasi akan segera kami mulai. Terima kasih, Panitia Tender",Informational / FYI
"Subject: Jadwal Pelatihan Keselamatan dan Kesehatan Kerja (K3)
body: Pengumuman, DiwajibkanBagi seluruh karyawanBaru dan tim lapangan untuk mengikuti Pelatihan Keselamatan dan Kesehatan Kerja (K3). Jadwal: 12 Juli 2025, 09:00 - 16:00 WIB, Ruang Auditorium. Kehadiran akan dicatat. Tim K3",Informational / FYI
"Subject: Newsletter Teknologi: Tren 'Edge Computing'
body: Hi Tech Enthusiast,Bulan ini, newsletter teknologi kita akan membahas tren 'Edge Computing' danBagaimana hal itu akan merevolusi layanan telekomunikasi.Baca artikel lengkapnya untuk mengetahuiBagaimana TelkomBersiap menghadapi eraBaru ini. Tim Inovasi Digital",Informational / FYI
"Subject: Informasi Tagihan Anda Telah Dibayar
body: Terima kasih! Kami informasikanBahwa pembayaran tagihan IndiHome Anda untukBulan Juni 2025 telahBerhasil kami terima dan catat. Nomor Referensi: INV202506-123456. Hormat kami, Sistem Pembayaran Telkom",Informational / FYI
"Subject: Pemberitahuan Kegiatan OlahragaBersama
body: Halo Rekan-rekan, Jangan lupa, kegiatan olahragaBersama (Jumat Sehat) akan diadakan lagi minggu ini. Kegiatan: Senam Pagi Lokasi: Lapangan Parkir Utama Waktu: Jumat, 4 Juli 2025, pukul 07:00 WIB. Ayo kita sehatBersama! Panitia Jumat Sehat",Informational / FYI
"Subject: Update Progres Pemasangan LayananBaru Anda
body: Pelanggan Yth, Ini adalah update untuk permintaan pemasanganBaru Anda (No. Registrasi: MYI-20250701-3321). Tim teknisi kami dijadwalkan akan mengunjungi alamat AndaBesok, 2 Juli 2025, antara pukul 13:00 - 17:00 WIB. Mohon pastikan ada orang di rumah. Tim IndiHome",Informational / FYI
